BLK_NO,STREET,MAX_FLOOR_LEVEL,YEAR_COMPLETED,RESIDENTIAL,COMMERCIAL,MARKET_HAWKER,MULTISTOREY_CARPARK,TOTAL_DWELLING_UNITS,REMAINING_LEASE,ADDRESS,lat,lon,postal
335A,YISHUN ST 31,15,2014,Y,N,N,N,82,87,335A YISHUN ST 31 Singapore,1.43328052675083,103.844436750229,761335
335B,ANCHORVALE CRES,16,2014,Y,N,N,N,90,87,335B ANCHORVALE CRES Singapore,1.39857707216124,103.888490151459,542335
335B,SMITH ST,25,1983,Y,N,N,N,131,56,335B SMITH ST Singapore,1.28236449613222,103.843448181669,052335
335B,YISHUN ST 31,15,2014,Y,N,N,N,98,87,335B YISHUN ST 31 Singapore,1.43284184188975,103.844333075878,762335
335C,ANCHORVALE CRES,16,2014,Y,N,N,N,89,87,335C ANCHORVALE CRES Singapore,1.39844903339851,103.888155361419,543335
335C,YISHUN ST 31,15,2013,Y,N,N,N,98,86,335C YISHUN ST 31 Singapore,1.43248777014111,103.844367368405,763335
336,ANG MO KIO AVE 1,13,1981,Y,N,N,N,120,54,336 ANG MO KIO AVE 1 Singapore,1.3635938468353,103.851784409615,560336
336,ANCHORVALE CRES,1,2015,N,N,N,N,0,88,336 ANCHORVALE CRES Singapore,1.39800693656598,103.889467851103,540336
336,BT BATOK ST 32,12,1985,Y,Y,N,N,111,58,336 BT BATOK ST 32 Singapore,1.3649289251801,103.748365508012,650336
336,CLEMENTI AVE 2,25,1978,Y,N,N,N,96,51,336 CLEMENTI AVE 2 Singapore,1.31667943214563,103.769231150532,120336
336,HOUGANG AVE 7,13,1984,Y,N,N,N,120,57,336 HOUGANG AVE 7 Singapore,1.3693032100873,103.898351173028,530336
336,JURONG EAST AVE 1,13,1984,Y,N,N,N,72,57,336 JURONG EAST AVE 1 Singapore,1.35041039841488,103.731481482818,600336
336,SEMBAWANG CRES,16,1998,Y,N,N,N,120,71,336 SEMBAWANG CRES Singapore,1.44695013719977,103.815574238972,750336
336,SMITH ST,8,1986,N,Y,N,N,0,59,336 SMITH ST Singapore,1.28281649404603,103.842710729638,050336
336,TAH CHING RD,19,1995,Y,N,N,N,64,68,336 TAH CHING RD Singapore,1.33852374734622,103.723483455608,610336
336,TAMPINES ST 32,10,1993,Y,N,N,N,47,66,336 TAMPINES ST 32 Singapore,1.35250474068468,103.960324224132,520336
336,UBI AVE 1,10,1985,Y,N,N,N,112,58,336 UBI AVE 1 Singapore,1.32572020348011,103.901822392584,400336
336,WOODLANDS AVE 1,10,1984,Y,N,N,N,112,57,336 WOODLANDS AVE 1 Singapore,1.43045950870745,103.782003060129,730336
336A,ANCHORVALE CRES,16,2014,Y,N,N,N,90,87,336A ANCHORVALE CRES Singapore,1.39754408575022,103.88932509626,541336
336A,SEMBAWANG CRES,5,1998,N,N,N,Y,0,71,336A SEMBAWANG CRES Singapore,1.44663862549183,103.815010452386,751336
336A,YISHUN ST 31,15,2013,Y,N,N,N,98,86,336A YISHUN ST 31 Singapore,1.43128333457857,103.844642494649,761336
336B,ANCHORVALE CRES,16,2014,Y,N,N,N,120,87,336B ANCHORVALE CRES Singapore,1.39753870318824,103.889080056801,542336
336B,YISHUN ST 31,15,2013,Y,N,N,N,98,86,336B YISHUN ST 31 Singapore,1.43137338046797,103.844331402418,762336
336C,ANCHORVALE CRES,16,2014,Y,N,N,N,90,87,336C ANCHORVALE CRES Singapore,1.39774373171815,103.88858318745,543336
336C,YISHUN ST 31,15,2013,Y,N,N,N,98,86,336C YISHUN ST 31 Singapore,1.43184054730221,103.844133465,763336
336D,ANCHORVALE CRES,16,2014,Y,N,N,N,90,87,336D ANCHORVALE CRES Singapore,1.39776902487201,103.888235889907,544336
337,ANG MO KIO AVE 1,13,1981,Y,N,N,N,120,54,337 ANG MO KIO AVE 1 Singapore,1.36319555672393,103.851616001112,560337
337,ANCHORVALE CRES,1,2018,N,N,N,N,0,91,337 ANCHORVALE CRES Singapore,1.40031655663219,103.889802001386,540337
337,BT BATOK ST 34,9,1985,Y,N,N,N,116,58,337 BT BATOK ST 34 Singapore,1.36348296381773,103.749393361059,650337
337,CLEMENTI AVE 2,25,1978,Y,N,N,N,96,51,337 CLEMENTI AVE 2 Singapore,1.31605567747075,103.769112678697,120337
337,HOUGANG AVE 7,13,1984,Y,N,N,N,120,57,337 HOUGANG AVE 7 Singapore,1.36968021889998,103.898337239915,530337
337,JURONG EAST AVE 1,13,1984,Y,N,N,N,84,57,337 JURONG EAST AVE 1 Singapore,1.34968370533554,103.731905666581,600337
337,KANG CHING RD,6,2010,N,N,N,Y,0,83,337 KANG CHING RD Singapore,1.33852236574477,103.722406139591,615337
337,SEMBAWANG CRES,16,1998,Y,N,N,N,120,71,337 SEMBAWANG CRES Singapore,1.44615096906869,103.815651965202,750337
337,TAMPINES ST 32,10,1993,Y,N,N,N,54,66,337 TAMPINES ST 32 Singapore,1.35238866039921,103.959877071858,520337
337,TAH CHING RD,6,2007,N,N,N,Y,0,80,337 TAH CHING RD Singapore,1.33818197475994,103.722602542931,610337
337,UBI AVE 1,4,1985,Y,N,N,N,16,58,337 UBI AVE 1 Singapore,1.32598213953583,103.901513158463,400337
337,WOODLANDS AVE 1,12,1984,Y,N,N,N,88,57,337 WOODLANDS AVE 1 Singapore,1.43071738741979,103.781743924595,730337
337A,SEMBAWANG CRES,1,1998,N,N,N,N,0,71,337A SEMBAWANG CRES Singapore,1.44637239271922,103.815645306311,751337
337A,TAH CHING RD,20,2007,Y,N,N,N,114,80,337A TAH CHING RD Singapore,1.33769966406232,103.722790261602,611337
337A,YISHUN AVE 6,15,2025,Y,N,N,N,124,98,337A YISHUN AVE 6 Singapore,1.43317877240974,103.847489191728,761337
337B,TAH CHING RD,20,2008,Y,N,N,N,114,81,337B TAH CHING RD Singapore,1.33745034737284,103.722395565486,612337
337B,YISHUN AVE 6,15,2025,Y,N,N,N,194,98,337B YISHUN AVE 6 Singapore,1.43309150907287,103.846875122283,762337
337C,TAH CHING RD,20,2008,Y,N,N,N,117,81,337C TAH CHING RD Singapore,1.33719034617161,103.722003986224,613337
337C,YISHUN AVE 6,15,2025,Y,N,N,N,91,98,337C YISHUN AVE 6 Singapore,1.43327915053139,103.846281309526,763337
337D,TAH CHING RD,20,2008,Y,N,N,N,114,81,337D TAH CHING RD Singapore,1.33733224567145,103.721601005091,614337
338,ANG MO KIO AVE 1,2,1977,Y,Y,N,N,3,50,338 ANG MO KIO AVE 1 Singapore,1.36389570157547,103.848986957428,560338
338,ANCHORVALE CRES,5,2017,N,Y,N,Y,0,90,338 ANCHORVALE CRES Singapore,1.39922772538912,103.88965593061,540338
338,BT BATOK ST 34,12,1986,Y,Y,N,N,144,59,338 BT BATOK ST 34 Singapore,1.36355249556515,103.750948082233,650338
338,CLEMENTI AVE 2,25,1978,Y,N,N,N,96,51,338 CLEMENTI AVE 2 Singapore,1.3162903980152,103.769532089119,120338
338,HOUGANG AVE 7,4,1984,Y,N,N,N,8,57,338 HOUGANG AVE 7 Singapore,1.36974568769699,103.898840992104,530338
338,JURONG EAST AVE 1,4,1983,Y,Y,N,N,18,56,338 JURONG EAST AVE 1 Singapore,1.3502205690563,103.731260625944,600338
338,SEMBAWANG CRES,16,1998,Y,N,N,N,120,71,338 SEMBAWANG CRES Singapore,1.44577476058766,103.815316349165,750338
338,TAH CHING RD,1,2008,N,N,N,N,0,81,338 TAH CHING RD Singapore,1.33806258852537,103.722336786204,610338
338,TAMPINES ST 33,10,1994,Y,Y,N,N,99,67,338 TAMPINES ST 33 Singapore,1.35191835181438,103.959646788426,520338
338,UBI AVE 1,12,1985,Y,N,N,N,114,58,338 UBI AVE 1 Singapore,1.32613973623742,103.902073613523,400338
338,WOODLANDS AVE 1,4,1985,Y,N,N,N,24,58,338 WOODLANDS AVE 1 Singapore,1.43074665314852,103.781161363841,730338
338A,ANCHORVALE CRES,16,2017,Y,N,N,N,148,90,338A ANCHORVALE CRES Singapore,1.39926289122119,103.888859316617,541338
338A,TAH CHING RD,20,2008,Y,N,N,N,117,81,338A TAH CHING RD Singapore,1.33781496766011,103.722184784222,611338
338A,YISHUN AVE 6,15,2025,Y,N,N,N,91,98,338A YISHUN AVE 6 Singapore,1.43327915357216,103.845735278516,761338
338B,ANCHORVALE CRES,16,2017,Y,N,N,N,130,90,338B ANCHORVALE CRES Singapore,1.39953508842561,103.889785147252,542338
338B,KANG CHING RD,20,2010,Y,N,N,N,133,83,338B KANG CHING RD Singapore,1.33813942890641,103.72191384164,612338
338B,YISHUN AVE 6,15,2025,Y,N,N,N,97,98,338B YISHUN AVE 6 Singapore,1.4336830942997,103.845330166056,762338
338C,ANCHORVALE CRES,16,2017,Y,N,N,N,120,90,338C ANCHORVALE CRES Singapore,1.40000057323035,103.890078145481,543338
338C,YISHUN AVE 6,15,2025,Y,N,N,N,82,98,338C YISHUN AVE 6 Singapore,1.43374603208861,103.845774688064,763338
338D,ANCHORVALE CRES,16,2017,Y,N,N,N,105,90,338D ANCHORVALE CRES Singapore,1.39970005035247,103.888714059734,544338
339,ANCHORVALE RD,3,2023,N,Y,N,N,0,96,339 ANCHORVALE RD Singapore,1.39679315311901,103.888437344772,540339
339,ANG MO KIO AVE 1,2,1977,Y,Y,N,N,6,50,339 ANG MO KIO AVE 1 Singapore,1.36506492207366,103.849115819192,560339
339,BT BATOK ST 34,12,1985,Y,N,N,N,132,58,339 BT BATOK ST 34 Singapore,1.36319798587253,103.75080463345,650339
339,CLEMENTI AVE 5,12,1978,Y,N,N,N,197,51,339 CLEMENTI AVE 5 Singapore,1.31966316716168,103.769139839665,120339
339,HOUGANG AVE 7,13,1984,Y,Y,N,N,96,57,339 HOUGANG AVE 7 Singapore,1.37002545723867,103.89857229481,530339
339,JURONG EAST AVE 1,13,1982,Y,Y,N,N,120,55,339 JURONG EAST AVE 1 Singapore,1.34953251705686,103.731532178493,600339
339,KANG CHING RD,1,2011,N,Y,N,N,0,84,339 KANG CHING RD Singapore,1.337847586473,103.721175425966,610339
339,SEMBAWANG CL,6,1999,N,N,N,Y,0,72,339 SEMBAWANG CL Singapore,1.44831031668204,103.817611416635,750339
339,TAMPINES ST 33,10,1994,Y,N,N,N,93,67,339 TAMPINES ST 33 Singapore,1.35114569081609,103.959124538361,520339
339,UBI AVE 1,12,1985,Y,N,N,N,114,58,339 UBI AVE 1 Singapore,1.32646063251974,103.902007029513,400339
339,WOODLANDS AVE 1,12,1984,Y,N,N,N,60,57,339 WOODLANDS AVE 1 Singapore,1.43100437721898,103.781602327403,730339
339,YISHUN AVE 6,7,2025,N,N,N,Y,0,98,339 YISHUN AVE 6 Singapore,1.43366921594049,103.847136480213,760339
339A,ANCHORVALE RD,15,2023,Y,N,N,N,103,96,339A ANCHORVALE RD Singapore,1.39654467711695,103.888163267028,541339
339A,KANG CHING RD,20,2010,Y,N,N,N,116,83,339A KANG CHING RD Singapore,1.33785466388305,103.721462722132,611339
339A,SEMBAWANG CL,16,1999,Y,N,N,N,117,72,339A SEMBAWANG CL Singapore,1.44801536040364,103.81788087791,751339
339A,YISHUN AVE 6,15,2025,Y,N,N,N,91,98,339A YISHUN AVE 6 Singapore,1.43395074169096,103.846600499003,761339
339B,ANCHORVALE RD,15,2023,Y,N,N,N,104,96,339B ANCHORVALE RD Singapore,1.3964752962116,103.888631208885,542339
339B,KANG CHING RD,20,2010,Y,N,N,N,114,83,339B KANG CHING RD Singapore,1.33818062578949,103.721189046311,612339
339B,SEMBAWANG CL,16,1999,Y,N,N,N,117,72,339B SEMBAWANG CL Singapore,1.44801595683776,103.817560653972,752339
339B,YISHUN AVE 6,15,2025,Y,N,N,N,82,98,339B YISHUN AVE 6 Singapore,1.43430667255865,103.846346262699,762339
339C,KANG CHING RD,20,2010,Y,N,N,N,137,83,339C KANG CHING RD Singapore,1.33851437919815,103.721677989652,613339
339D,KANG CHING RD,20,2010,Y,N,N,N,133,83,339D KANG CHING RD Singapore,1.33875703748672,103.72215701993,614339
34,BEDOK STH AVE 2,16,1977,Y,N,N,N,210,50,34 BEDOK STH AVE 2 Singapore,1.32205652925918,103.93835472666,460034
34,CASSIA CRES,13,1980,Y,Y,N,N,114,53,34 CASSIA CRES Singapore,1.30964078422608,103.884471779925,390034
34,CHAI CHEE AVE,25,1974,Y,N,N,N,96,47,34 CHAI CHEE AVE Singapore,1.32416996959775,103.926405179845,461034
34,CIRCUIT RD,10,1965,Y,N,N,N,120,38,34 CIRCUIT RD Singapore,1.32904361761824,103.887438053241,370034
34,EUNOS CRES,19,2005,Y,N,N,N,104,78,34 EUNOS CRES Singapore,1.32101348298356,103.900972794677,400034
34,JLN BAHAGIA,10,1963,Y,N,N,N,119,36,34 JLN BAHAGIA Singapore,1.32698180867095,103.857761761594,320034
34,JLN BT HO SWEE,10,1963,Y,Y,N,N,97,36,34 JLN BT HO SWEE Singapore,1.28807687600985,103.82708127923,160034
34,KIM CHENG ST,4,1949,Y,N,N,N,24,22,34 KIM CHENG ST Singapore,1.28489922215081,103.831584184636,161034
34,LOR 5 TOA PAYOH,11,1969,Y,N,N,N,174,42,34 LOR 5 TOA PAYOH Singapore,1.33479973301368,103.854155463,310034
34,MARINE CRES,10,1974,Y,Y,N,N,126,47,34 MARINE CRES Singapore,1.30414964002546,103.912123966699,440034
34,MARSILING DR,13,1976,Y,N,N,N,120,49,34 MARSILING DR Singapore,1.44398788887815,103.772009513931,730034
34,MARGARET DR,47,2021,Y,N,N,N,160,94,34 MARGARET DR Singapore,1.29803387508872,103.804945280608,140034
34,TANGLIN HALT RD,10,1962,Y,N,N,N,117,35,34 TANGLIN HALT RD Singapore,1.29680899455533,103.798361469054,142034
34,TEBAN GDNS RD,14,1976,Y,N,N,N,106,49,34 TEBAN GDNS RD Singapore,1.31987963533782,103.741754021124,600034
34,TELOK BLANGAH WAY,14,1975,Y,N,N,N,156,48,34 TELOK BLANGAH WAY Singapore,1.27351780057463,103.822480988448,090034
34,UPP CROSS ST,20,1974,Y,Y,N,N,314,47,34 UPP CROSS ST Singapore,1.2862352148315,103.842303340846,050034
34,WHAMPOA WEST,12,1971,Y,Y,N,N,475,44,34 WHAMPOA WEST Singapore,1.32050169556608,103.863341271367,330034
34A,BEDOK STH AVE 2,1,2004,N,N,N,Y,0,77,34A BEDOK STH AVE 2 Singapore,1.32229280145281,103.938251717415,462034
34A,LOR 5 TOA PAYOH,1,2000,N,N,N,N,0,73,34A LOR 5 TOA PAYOH Singapore,1.3341787534437,103.854099219029,311034
34A,MARSILING DR,5,2002,N,N,N,Y,0,75,34A MARSILING DR Singapore,1.44462754892828,103.772262881286,731034
34B,MARSILING DR,1,2003,N,N,N,N,0,76,34B MARSILING DR Singapore,1.44447185493864,103.771673319094,732034
340,ANG MO KIO AVE 1,2,1977,Y,Y,N,N,3,50,340 ANG MO KIO AVE 1 Singapore,1.36445049902521,103.849464012145,560340
340,BT BATOK ST 34,12,1985,Y,N,N,N,110,58,340 BT BATOK ST 34 Singapore,1.36314201237933,103.749541119795,650340
340,CHOA CHU KANG LOOP,14,1992,Y,N,N,N,94,65,340 CHOA CHU KANG LOOP Singapore,1.38409830722396,103.74549899545,680340
340,CLEMENTI AVE 5,12,1978,Y,N,N,N,110,51,340 CLEMENTI AVE 5 Singapore,1.31872875423273,103.77007125633,120340
340,HOUGANG AVE 7,4,1984,Y,N,N,N,48,57,340 HOUGANG AVE 7 Singapore,1.37014137094094,103.897850263624,530340
340,JURONG EAST AVE 1,13,1983,Y,Y,N,N,84,56,340 JURONG EAST AVE 1 Singapore,1.35012661651533,103.730687889533,600340
340,SEMBAWANG CL,1,2000,N,N,N,N,0,73,340 SEMBAWANG CL Singapore,1.4474899998537,103.818203775979,750340
340,TAMPINES ST 33,10,1994,Y,Y,N,N,90,67,340 TAMPINES ST 33 Singapore,1.35114569449366,103.959787722292,520340
340,UBI AVE 1,4,1985,Y,N,N,N,16,58,340 UBI AVE 1 Singapore,1.32636526599989,103.901424426241,400340
340,WOODLANDS AVE 1,12,1984,Y,N,N,N,72,57,340 WOODLANDS AVE 1 Singapore,1.43116424773657,103.78113473676,730340
340A,SEMBAWANG CL,16,1999,Y,N,N,N,91,72,340A SEMBAWANG CL Singapore,1.44753390062501,103.81789234547,751340
340A,TAMPINES ST 33,5,1994,N,N,N,Y,0,67,340A TAMPINES ST 33 Singapore,1.35142719329579,103.960460132409,521340
340B,SEMBAWANG CL,16,1999,Y,N,N,N,91,72,340B SEMBAWANG CL Singapore,1.44717581022133,103.818266688906,752340
341,ANG MO KIO AVE 1,1,2002,N,N,Y,N,0,75,341 ANG MO KIO AVE 1 Singapore,1.36410720984459,103.848242165861,560341
341,BT BATOK ST 34,12,1985,Y,N,N,N,132,58,341 BT BATOK ST 34 Singapore,1.36280451951487,103.749157203985,650341
341,CHOA CHU KANG LOOP,14,1992,Y,N,N,N,65,65,341 CHOA CHU KANG LOOP Singapore,1.38435516978372,103.746146014182,680341
341,CLEMENTI AVE 5,12,1978,Y,N,N,N,152,51,341 CLEMENTI AVE 5 Singapore,1.31912053086005,103.769057716535,120341
341,HOUGANG AVE 7,13,1984,Y,N,N,N,120,57,341 HOUGANG AVE 7 Singapore,1.37044549024151,103.898588733978,530341
341,JURONG EAST AVE 1,13,1982,Y,N,N,N,120,55,341 JURONG EAST AVE 1 Singapore,1.34920755762646,103.731256052741,600341
341,SEMBAWANG CL,16,1999,Y,N,N,N,60,72,341 SEMBAWANG CL Singapore,1.44706807805733,103.818677573572,750341
341,TAMPINES ST 33,10,1994,Y,N,N,N,90,67,341 TAMPINES ST 33 Singapore,1.35114570156742,103.961134938725,520341
341,UBI AVE 1,11,1985,Y,N,N,N,124,58,341 UBI AVE 1 Singapore,1.32671260607254,103.901560745645,400341
341,WOODLANDS AVE 1,12,1984,Y,N,N,N,60,57,341 WOODLANDS AVE 1 Singapore,1.43153107150651,103.781120376845,730341
341A,SEMBAWANG CL,16,1999,Y,N,N,N,117,72,341A SEMBAWANG CL Singapore,1.44757636464401,103.818609770738,751341
341B,SEMBAWANG CL,16,1999,Y,N,N,N,117,72,341B SEMBAWANG CL Singapore,1.44798211047398,103.818506856223,752341
342,ANG MO KIO AVE 1,3,1977,N,Y,N,N,0,50,342 ANG MO KIO AVE 1 Singapore,1.36462522706728,103.848546542405,560342
342,BT BATOK ST 34,4,1985,Y,N,N,N,31,58,342 BT BATOK ST 34 Singapore,1.36258323081948,103.748574945077,650342
342,CHOA CHU KANG LOOP,14,1992,Y,N,N,N,65,65,342 CHOA CHU KANG LOOP Singapore,1.38394155773497,103.746425614003,680342
342,CLEMENTI AVE 5,12,1978,Y,N,N,N,88,51,342 CLEMENTI AVE 5 Singapore,1.31836321447687,103.769846484274,120342
342,JURONG EAST ST 31,4,1984,N,Y,N,N,0,57,342 JURONG EAST ST 31 Singapore,1.34605164016617,103.731420015421,600342
342,TAMPINES ST 33,10,1994,Y,N,N,N,93,67,342 TAMPINES ST 33 Singapore,1.35114570469273,103.961798123148,520342
342,UBI AVE 1,4,1985,Y,Y,N,N,16,58,342 UBI AVE 1 Singapore,1.32643338540071,103.901170017525,400342
342,WOODLANDS AVE 1,12,1984,Y,N,N,N,60,57,342 WOODLANDS AVE 1 Singapore,1.43195720779723,103.781112463558,730342
342,YISHUN RING RD,1,2014,N,N,N,N,0,87,342 YISHUN RING RD Singapore,1.43025248776361,103.844455161902,760342
342A,YISHUN RING RD,15,2014,Y,N,N,N,112,87,342A YISHUN RING RD Singapore,1.43059711114855,103.84446482342,761342
342B,YISHUN RING RD,15,2014,Y,N,N,N,140,87,342B YISHUN RING RD Singapore,1.43024596089696,103.844838329615,762342
342C,YISHUN RING RD,15,2014,Y,N,N,N,112,87,342C YISHUN RING RD Singapore,1.42991891753486,103.844367469818,763342
342D,YISHUN RING RD,1,2014,N,N,N,N,0,87,342D YISHUN RING RD Singapore,1.42992271906752,103.844715397383,764342
343,ANG MO KIO AVE 3,12,1977,Y,N,N,N,196,50,343 ANG MO KIO AVE 3 Singapore,1.36837474759489,103.849151113749,560343
343,BT BATOK ST 34,12,1985,Y,N,N,N,132,58,343 BT BATOK ST 34 Singapore,1.36238776835658,103.749167455431,650343
343,CHOA CHU KANG LOOP,14,1992,Y,N,N,N,65,65,343 CHOA CHU KANG LOOP Singapore,1.38341750127746,103.745686287938,680343
343,CLEMENTI AVE 5,12,1979,Y,N,N,N,152,52,343 CLEMENTI AVE 5 Singapore,1.31790852573142,103.770934449602,120343
343,JURONG EAST ST 31,3,1984,Y,Y,N,N,8,57,343 JURONG EAST ST 31 Singapore,1.34588339112666,103.731083620161,600343
343,TAMPINES ST 33,10,1994,Y,Y,N,N,99,67,343 TAMPINES ST 33 Singapore,1.35191832510998,103.961275860734,520343
343,UBI AVE 1,12,1985,Y,N,N,N,114,58,343 UBI AVE 1 Singapore,1.32650665598538,103.900492068781,400343
343,WOODLANDS AVE 1,4,1985,Y,N,N,N,24,58,343 WOODLANDS AVE 1 Singapore,1.43174566146212,103.780658303142,730343
343,YISHUN AVE 11,12,1987,Y,Y,N,N,110,60,343 YISHUN AVE 11 Singapore,1.42916540049288,103.843888875915,760343
343A,CHOA CHU KANG LOOP,4,1992,N,N,N,Y,0,65,343A CHOA CHU KANG LOOP Singapore,1.38383719191697,103.745948842956,681343
344,ANG MO KIO AVE 3,12,1977,Y,N,N,N,176,50,344 ANG MO KIO AVE 3 Singapore,1.36797705108684,103.849264839398,560344
344,BT BATOK ST 34,4,1986,Y,N,N,N,22,59,344 BT BATOK ST 34 Singapore,1.36258176240237,103.749872806023,650344
344,CHOA CHU KANG LOOP,14,1992,Y,N,N,N,65,65,344 CHOA CHU KANG LOOP Singapore,1.38328262549326,103.74511032068,680344
344,CLEMENTI AVE 5,12,1978,Y,N,N,N,220,51,344 CLEMENTI AVE 5 Singapore,1.31812073993323,103.769088401723,120344
344,JURONG EAST ST 31,2,1984,N,Y,N,N,0,57,344 JURONG EAST ST 31 Singapore,1.34571038992524,103.730692583267,600344
344,UBI AVE 1,11,1985,Y,Y,N,N,124,58,344 UBI AVE 1 Singapore,1.32635938429734,103.899753061623,400344
344,WOODLANDS ST 32,13,1985,Y,Y,N,N,96,58,344 WOODLANDS ST 32 Singapore,1.43207266699216,103.780455054811,730344
344,YISHUN AVE 11,4,1987,Y,N,N,N,20,60,344 YISHUN AVE 11 Singapore,1.4290305000563,103.84430354208,760344
345,ANG MO KIO AVE 3,12,1977,Y,N,N,N,196,50,345 ANG MO KIO AVE 3 Singapore,1.36748702509964,103.849651723914,560345
345,BT BATOK ST 34,12,1985,Y,N,N,N,110,58,345 BT BATOK ST 34 Singapore,1.36284881503816,103.750843242288,650345
345,CHOA CHU KANG LOOP,14,1992,Y,N,N,N,65,65,345 CHOA CHU KANG LOOP Singapore,1.38280878340153,103.744790220928,680345
345,CLEMENTI AVE 5,12,1978,Y,Y,N,N,143,51,345 CLEMENTI AVE 5 Singapore,1.31770281154049,103.769076731999,120345
345,JURONG EAST ST 31,3,1984,Y,Y,N,N,13,57,345 JURONG EAST ST 31 Singapore,1.34551209957175,103.731219147654,600345
345,KANG CHING RD,16,1996,Y,Y,N,N,151,69,345 KANG CHING RD Singapore,1.34020748183852,103.721534317406,610345
345,TAMPINES ST 33,10,1994,Y,N,N,N,90,67,345 TAMPINES ST 33 Singapore,1.3519187798588,103.962266861576,520345
345,UBI AVE 1,4,1985,Y,N,N,N,16,58,345 UBI AVE 1 Singapore,1.32591743884326,103.899063689115,400345
345,WOODLANDS ST 32,11,1985,Y,N,N,N,103,58,345 WOODLANDS ST 32 Singapore,1.43245895439208,103.780459402089,730345
345,YISHUN AVE 11,12,1987,Y,N,N,N,110,60,345 YISHUN AVE 11 Singapore,1.42847591927493,103.844070961331,760345
346,ANG MO KIO AVE 3,12,1977,Y,N,N,N,197,50,346 ANG MO KIO AVE 3 Singapore,1.36709586875167,103.84966230288,560346
346,BT BATOK ST 34,12,1985,Y,N,N,N,110,58,346 BT BATOK ST 34 Singapore,1.362471403915,103.750561080651,650346
346,CHOA CHU KANG LOOP,14,1992,Y,N,N,N,72,65,346 CHOA CHU KANG LOOP Singapore,1.38358998692837,103.744901135483,680346
346,CLEMENTI AVE 5,12,1978,Y,N,N,N,197,51,346 CLEMENTI AVE 5 Singapore,1.31701655142406,103.770055178868,120346
346,JURONG EAST ST 31,2,1984,Y,Y,N,N,3,57,346 JURONG EAST ST 31 Singapore,1.34537617288212,103.730579764474,600346
346,KANG CHING RD,11,1995,Y,Y,N,N,99,68,346 KANG CHING RD Singapore,1.34023656666002,103.720885227164,610346
346,TAMPINES ST 33,10,1994,Y,N,N,N,81,67,346 TAMPINES ST 33 Singapore,1.35123791586186,103.962570614009,520346
346,UBI AVE 1,13,1985,Y,N,N,N,96,58,346 UBI AVE 1 Singapore,1.32598165523671,103.89967337593,400346
346,WOODLANDS ST 32,4,1985,Y,N,N,N,32,58,346 WOODLANDS ST 32 Singapore,1.43259973157605,103.781222898825,730346
346,YISHUN AVE 11,12,1988,Y,N,N,N,132,61,346 YISHUN AVE 11 Singapore,1.42845935062473,103.843568800254,760346
346A,KANG CHING RD,6,1995,N,Y,N,Y,0,68,346A KANG CHING RD Singapore,1.34005353303553,103.720170271791,611346
347,ANG MO KIO AVE 3,2,1977,Y,Y,N,N,6,50,347 ANG MO KIO AVE 3 Singapore,1.36733858334098,103.848576334625,560347
347,BT BATOK ST 34,4,1986,Y,Y,N,N,27,59,347 BT BATOK ST 34 Singapore,1.36227034200422,103.75119293891,650347
347,CLEMENTI AVE 5,12,1978,Y,Y,N,N,110,51,347 CLEMENTI AVE 5 Singapore,1.31717947419106,103.770788849239,120347
347,JURONG EAST AVE 1,1,1984,N,N,Y,N,0,57,347 JURONG EAST AVE 1 Singapore,1.34541698312776,103.731703838354,600347
347,KANG CHING RD,11,1995,Y,Y,N,N,93,68,347 KANG CHING RD Singapore,1.34050041044276,103.720200006739,610347
347,TAMPINES ST 33,10,1994,Y,N,N,N,77,67,347 TAMPINES ST 33 Singapore,1.35188042673512,103.96311373702,520347
347,UBI AVE 1,13,1985,Y,Y,N,N,96,58,347 UBI AVE 1 Singapore,1.32566116950868,103.899733223176,400347
347,WOODLANDS AVE 3,12,1985,Y,N,N,N,88,58,347 WOODLANDS AVE 3 Singapore,1.43319140316565,103.781594917057,730347
347,YISHUN AVE 11,2,2013,N,N,N,N,0,86,347 YISHUN AVE 11 Singapore,1.42748458017232,103.842567590232,760347
347A,ANG MO KIO AVE 3,5,1994,N,N,N,Y,0,67,347A ANG MO KIO AVE 3 Singapore,1.36732532230288,103.848923130951,561347
347A,YISHUN AVE 11,16,2013,Y,N,N,N,146,86,347A YISHUN AVE 11 Singapore,1.42793924371366,103.842676976311,761347
347B,YISHUN AVE 11,16,2013,Y,N,N,N,142,86,347B YISHUN AVE 11 Singapore,1.42749509336445,103.842377140401,762347
347C,YISHUN AVE 11,1,2013,N,N,N,N,0,86,347C YISHUN AVE 11 Singapore,1.42824529935689,103.842732959307,763347
